source_path	decision	target	reason	chars_read
creator\ScriptAPI\minecraft\server\Container.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	15215
creator\ScriptAPI\minecraft\server\ContainerAccessSource.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	796
creator\ScriptAPI\minecraft\server\ContainerAccessSourceFilter.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	870
creator\ScriptAPI\minecraft\server\ContainerRules.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	1166
creator\ScriptAPI\minecraft\server\ContainerRulesError.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	855
creator\ScriptAPI\minecraft\server\ContainerRulesErrorReason.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	1873
creator\ScriptAPI\minecraft\server\ContainerSlot.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	13182
creator\ScriptAPI\minecraft\server\ControlScheme.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	1042
creator\ScriptAPI\minecraft\server\CustomCommand.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	1397
creator\ScriptAPI\minecraft\server\CustomCommandError.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	746
creator\ScriptAPI\minecraft\server\CustomCommandErrorReason.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	1482
creator\ScriptAPI\minecraft\server\CustomCommandOrigin.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	1163
creator\ScriptAPI\minecraft\server\CustomCommandParameter.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	1247
creator\ScriptAPI\minecraft\server\CustomCommandParamType.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	1746
creator\ScriptAPI\minecraft\server\CustomCommandRegistry.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	1948
creator\ScriptAPI\minecraft\server\CustomCommandResult.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	813
creator\ScriptAPI\minecraft\server\CustomCommandSource.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	773
creator\ScriptAPI\minecraft\server\CustomCommandStatus.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	529
creator\ScriptAPI\minecraft\server\CustomComponentInvalidRegistryError.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	507
creator\ScriptAPI\minecraft\server\CustomComponentNameError.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	697
creator\ScriptAPI\minecraft\server\CustomComponentNameErrorReason.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	594
creator\ScriptAPI\minecraft\server\CustomComponentParameters.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	657
creator\ScriptAPI\minecraft\server\CustomDimensionAlreadyRegisteredError.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	777
creator\ScriptAPI\minecraft\server\CustomDimensionInvalidRegistryError.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	762
creator\ScriptAPI\minecraft\server\CustomDimensionNameError.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	738
creator\ScriptAPI\minecraft\server\CustomDimensionReloadNewDimensionError.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	857
creator\ScriptAPI\minecraft\server\CustomTexture.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	1155
creator\ScriptAPI\minecraft\server\DamagedByEntityCondition.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	746
creator\ScriptAPI\minecraft\server\DataDrivenEntityTriggerAfterEvent.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	1118
creator\ScriptAPI\minecraft\server\DataDrivenEntityTriggerAfterEventSignal.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	1902
creator\ScriptAPI\minecraft\server\DefinitionModifier.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	1216
creator\ScriptAPI\minecraft\server\Difficulty.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	742
creator\ScriptAPI\minecraft\server\Dimension.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	36947
creator\ScriptAPI\minecraft\server\DimensionLocation.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	904
creator\ScriptAPI\minecraft\server\DimensionRegistry.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	1781
creator\ScriptAPI\minecraft\server\DimensionType.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	654
creator\ScriptAPI\minecraft\server\DimensionTypes.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	1192
creator\ScriptAPI\minecraft\server\Direction.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	1381
creator\ScriptAPI\minecraft\server\DisplaySlotId.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	776
creator\ScriptAPI\minecraft\server\DyeColor.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	1293
creator\ScriptAPI\minecraft\server\EaseOptions.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	710
creator\ScriptAPI\minecraft\server\EasingType.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	1754
creator\ScriptAPI\minecraft\server\Effect.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	1610
creator\ScriptAPI\minecraft\server\EffectAddAfterEvent.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	787
creator\ScriptAPI\minecraft\server\EffectAddAfterEventSignal.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	1600
creator\ScriptAPI\minecraft\server\EffectAddBeforeEvent.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	945
creator\ScriptAPI\minecraft\server\EffectAddBeforeEventSignal.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	1705
creator\ScriptAPI\minecraft\server\EffectType.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	655
creator\ScriptAPI\minecraft\server\EffectTypes.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	1155
creator\ScriptAPI\minecraft\server\EmptyLootItem.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	567
creator\ScriptAPI\minecraft\server\EnchantInfo.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	654
creator\ScriptAPI\minecraft\server\Enchantment.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	737
creator\ScriptAPI\minecraft\server\EnchantmentLevelOutOfBoundsError.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	498
creator\ScriptAPI\minecraft\server\EnchantmentSlot.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	1241
creator\ScriptAPI\minecraft\server\EnchantmentType.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	955
creator\ScriptAPI\minecraft\server\EnchantmentTypeNotCompatibleError.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	501
creator\ScriptAPI\minecraft\server\EnchantmentTypes.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	1144
creator\ScriptAPI\minecraft\server\EnchantmentTypeUnknownIdError.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	489
creator\ScriptAPI\minecraft\server\EnchantRandomEquipmentFunction.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	821
creator\ScriptAPI\minecraft\server\EnchantRandomlyFunction.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	746
creator\ScriptAPI\minecraft\server\EnchantWithLevelsFunction.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	1059
creator\ScriptAPI\minecraft\server\Entity.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	45433
creator\ScriptAPI\minecraft\server\EntityAddRiderComponent.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	1151
creator\ScriptAPI\minecraft\server\EntityAgeableComponent.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	1886
creator\ScriptAPI\minecraft\server\EntityApplyDamageByProjectileOptions.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	826
creator\ScriptAPI\minecraft\server\EntityApplyDamageOptions.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	781
creator\ScriptAPI\minecraft\server\EntityAttachPoint.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	966
creator\ScriptAPI\minecraft\server\EntityAttributeComponent.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	3277
creator\ScriptAPI\minecraft\server\EntityBaseMovementComponent.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	1424
creator\ScriptAPI\minecraft\server\EntityBreathableComponent.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	3580
creator\ScriptAPI\minecraft\server\EntityCanClimbComponent.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	686
creator\ScriptAPI\minecraft\server\EntityCanFlyComponent.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	760
creator\ScriptAPI\minecraft\server\EntityCanPowerJumpComponent.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	734
creator\ScriptAPI\minecraft\server\EntityColor2Component.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	929
creator\ScriptAPI\minecraft\server\EntityColorComponent.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	890
creator\ScriptAPI\minecraft\server\EntityComponent.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	3923
creator\ScriptAPI\minecraft\server\EntityComponentReturnType.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	632
creator\ScriptAPI\minecraft\server\EntityComponentTypeMap.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	7456
creator\ScriptAPI\minecraft\server\EntityComponentTypes.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	10607
creator\ScriptAPI\minecraft\server\EntityContainerAccessEventOptions.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	1123
creator\ScriptAPI\minecraft\server\EntityContainerClosedAfterEvent.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	980
creator\ScriptAPI\minecraft\server\EntityContainerClosedAfterEventSignal.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	1950
creator\ScriptAPI\minecraft\server\EntityContainerOpenedAfterEvent.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	978
creator\ScriptAPI\minecraft\server\EntityContainerOpenedAfterEventSignal.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	1950
creator\ScriptAPI\minecraft\server\EntityDamageCause.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	3991
creator\ScriptAPI\minecraft\server\EntityDamageSource.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	910
creator\ScriptAPI\minecraft\server\EntityDataDrivenTriggerEventOptions.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	1156
creator\ScriptAPI\minecraft\server\EntityDefinitionFeedItem.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	1261
creator\ScriptAPI\minecraft\server\EntityDieAfterEvent.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	844
creator\ScriptAPI\minecraft\server\EntityDieAfterEventSignal.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	1756
creator\ScriptAPI\minecraft\server\EntityEffectOptions.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	722
creator\ScriptAPI\minecraft\server\EntityEnderInventoryComponent.md	无需更新		参考字段与API已由docs/refs体系承接，本轮不手工镜像迁移	1327
